0.963265306	2	3.412244897	pmgmrgmrs
13.510204081	0	2.604081632	pmgmrgmrs
19.485714285	0	2.195918367	pmgmrgmrs
25.134693877	0	2.016326530	pmgmrgmrs
30.571428571	0	2.277551020	pmgmrgmrs
41.551020408	0	2.106122448	pmgmrgmrs
52.318367346	0	2.195918367	snpmrgmrs
63.183673469	0	1.893877551	snmrgmrs
73.942857142	0	1.942857142	snpmrgmrs
76.995918367	2	1.502040816	snpmgmrs
119.208163265	0	1.616326530	rpmgmrs
131.983673469	0	1.404081632	snpmgmrs
135.959183673	0	1.461224489	rpmgmrs
145.322448979	0	1.983673469	snpmrgmrs
148.342857142	0	1.461224489	snpmgmrs
224.897959183	0	2.579591836	srgmrs
231.208163265	0	1.485714285	snpmgmrs
236.195918367	0	1.812244897	rpmgmrs
242.146916099	0	1.167346938	snpmgmrs
244.457142857	0	1.861224489	snpmrgmrs
247.567346938	0	1.142857142	snpmgmrs
255.200000000	0	2.277551020	snpmrgmrs
323.853061224	0	1.387755102	pmgmrrsn
711.085714285	0	1.330612244	snpmgmrs
