15.238095238	0	4.063492063	gmggmgsrs
443.673469387	0	4.024489795	rsnsns
448.628571428	1	4.489795918	rsnsns
453.795918367	0	3.330612244	rsnsns
463.673469387	0	2.506122448	rsnsns
487.804081632	1	2.546938775	pdnsns
497.804081632	0	2.342857142	pdnsns
553.330612244	0	2.163265306	sgsnsndns
558.432653061	1	1.763265306	sgsnsndns
568.293877551	0	1.640816326	sgsnsndns
663.053061224	0	2.432653061	pdnsns
672.767346938	0	2.530612244	pdnsns
682.310204081	0	3.224489795	pdnsns
706.628571428	0	2.465306122	rsnsns
