3.140498866	2	2.449705215	pdnndmg
14.367346938	0	2.612244897	pdnndpmg
23.452154195	0	2.995374149	srgnsrdnd
34.580317460	1	3.099863945	srgnsrdnd
68.620770975	2	2.107210884	dnsrgr
79.934693877	0	1.996916099	dnsrgr
113.458503401	2	1.967891156	dndgrr
130.356825396	0	1.480272108	srgnsrdnd
141.345668934	1	1.253877551	dnsrgr
152.653786848	0	1.091337868	dndgrr
160.467301587	0	2.513560090	pdnndpmg
181.359455782	0	2.205895691	sndmpgrsrg
186.967074829	0	2.188480725	sndpmgrsrg
198.414512471	0	2.171065759	sndpmgrsrg
209.943219954	0	2.298775510	sndpmgrsrg
271.522539682	0	1.718276643	sndpmgrsrg
287.915827664	0	2.571609977	sndpmgrsrg
365.209251700	0	2.351020408	sndpmgrsrg
