3.395918367	1	8.881632653	SD
18.390204081	1	14.680816326	DS
41.012244897	0	11.598367346	SD
56.581224489	0	4.911020408	SD
62.484897959	0	12.225306122	DS
80.822857142	1	8.359183673	SR
116.767346938	1	9.717551020	RDS
127.373061224	0	3.761632653	DS
154.958367346	1	5.799183673	RG
163.526530612	0	3.709387755	RG
176.222040816	1	14.053877551	RGPG
192.470204081	0	8.829387755	RGPG
209.240816326	0	11.859591836	RDS
222.458775510	0	6.687346938	DS
243.147755102	1	4.597551020	PG
251.820408163	1	7.366530612	PRG
284.943673469	0	6.478367346	PG
294.870204081	0	8.359183673	PRG
306.886530612	0	6.896326530	DS
319.634285714	0	3.082448979	PG
329.665306122	0	5.224489795	PG
356.362448979	0	9.351836734	RDS
373.864489795	0	3.970612244	PRG
384.731428571	0	10.762448979	RDS
401.502040816	0	5.485714285	DS
428.042448979	0	9.038367346	RDS
442.723265306	0	6.582857142	DS
471.510204081	0	7.209795918	RDS
483.683265306	0	3.395918367	DS
488.594285714	1	2.977959183	PS
540.577959183	0	3.082448979	RDS
551.601632653	0	4.022857142	PRG
570.200816326	0	2.768979591	RDS
575.529795918	0	5.172244897	RDS
581.120000000	0	2.298775510	RDS
595.800816326	0	4.597551020	PG
682.475102040	0	3.866122448	PRG
690.729795918	0	7.366530612	RG
706.403265306	0	6.948571428	RG
751.490612244	0	6.478367346	RG
771.500408163	0	4.754285714	PRG
815.751836734	0	4.179591836	PG
866.104308390	1	6.501587301	PRG
873.581133786	0	2.972154195	RPG
878.921723356	0	4.365351473	RPG
887.466666666	0	2.461315192	RPG
903.906394557	0	4.226031746	PG
914.076734693	0	4.504671201	PG
919.603083900	0	2.414875283	RPG
922.807437641	0	1.764716553	PG
933.674376417	0	2.414875283	PG
947.977868480	0	2.972154195	PG
958.426848072	0	5.619229024	PG
965.346394557	0	1.857596371	PG
978.581768707	0	3.250793650	RPG
991.677823129	0	4.736870748	PG
1020.006167800	1	5.619229024	RGP
1036.863854875	0	3.575873015	PG
1045.873197278	1	10.681179138	DGP
1092.034467120	0	6.548027210	DGP
1171.121632653	0	7.662585034	DGP
1253.459591836	0	4.086712018	PG
1296.880907029	0	3.204353741	PG
1652.006893424	0	6.130068027	RDS
1658.415600907	0	2.972154195	RDS
1819.562086167	0	4.690430839	SRG
1968.123356009	0	2.368435374	PG
2232.877278911	0	1.950476190	PG
2791.595827664	0	5.990748299	RDS
3334.246167800	0	5.665668934	DS
