2.948934240	2	9.102222222	Dnr
14.001632653	2	6.130068027	nS
24.009433106	1	4.504671201	Sm
39.729342403	1	5.688888888	Gr
46.091609977	0	3.088253968	Gr
59.953922902	0	5.201269841	nS
70.890521541	0	2.391655328	Gr
92.043900226	0	6.431927437	Sm
111.362902494	1	4.179591836	DPm
139.273287981	1	1.741496598	DnP
143.847619047	0	1.834376417	DnP
162.353922902	0	3.947392290	Sm
171.618684807	0	3.691972789	Gr
176.610975056	0	2.832834467	DnP
217.594195011	0	4.852970521	DnP
231.804807256	0	1.741496598	DnP
243.554104308	0	3.738412698	nS
260.249251700	0	3.320453514	Dnr
270.140952380	0	1.718276643	Gr
286.627120181	0	1.602176870	Gr
339.057777777	0	2.879274376	Dnr
344.398367346	0	1.904036281	Gr
523.470657596	0	3.297233560	Dnr
578.850249433	0	3.808072562	nS
