20.726530612	2	3.069387755	rgsrsnddns
31.489795918	0	2.155102040	rrmrggsrs
51.175510204	0	1.975510204	grmgsgrss
67.163265306	2	1.971428571	grmgrsgrss
101.073469387	2	1.914285714	pdpdnsrgsrmgg
120.628571428	0	2.208163265	gmggrsgrs
135.110204081	0	2.028571428	pdpdnsrgsrmgg
152.567346938	0	1.546938775	pdpdnsrgsrmgg
179.141950113	0	2.275555555	grmggrgrs
220.130975056	2	3.018594104	ppmpgmgrs
228.809433106	2	2.147845804	gmrgmpmgrs
247.338956916	0	2.339410430	smgpmdpp
263.314285714	2	2.327800453	rgmdmgrs
404.450975056	2	2.536780045	pmnpmgmgmpp
412.856598639	2	1.758911564	gmpndp
442.293696145	2	1.805351473	gmpnsndp
454.675736961	2	2.205895691	sgmpgrs
