2.896689342	0	3.866122448	mpgrgssrrg
7.256235827	0	4.011247165	mpgrgssrrg
11.668027210	0	3.993832199	mpgrgssrrg
16.213333333	0	3.720997732	mpgrgssrrg
42.701496598	0	2.716734693	mmpdsddpmdpmmgg
51.438004535	0	2.728344671	mmpdsddpmdppmmgg
55.873015873	0	3.668752834	mpgrgssrrg
64.847528344	0	3.691972789	mpgrgssrrg
73.885714285	0	3.730612244	mpgrgssrrg
94.448979591	2	1.616326530	pndnpmpmgm
105.534693877	0	3.183673469	mpgrgssrrg
121.085714285	0	1.551020408	pndnpmpmgm
148.971428571	2	2.514285714	mgsrmgss
167.844897959	0	2.187755102	mgsrmgs
193.942857142	0	1.608163265	mndnpmpmgm
204.326530612	0	3.640816326	mpgrgssrrg
