2.661224489	0	2.644897959	nnrssnnnddp
23.730612244	0	2.914285714	gmpdpmgpgrrs
119.265306122	0	4.661224489	dnsndpmg
240.114285714	0	3.004081632	ngr
267.077551020	0	3.012244897	ngr
329.771428571	2	3.624489795	pdnndp
383.346938775	0	3.322448979	nndp
484.538775510	0	3.257142857	sndpmgr
499.809523809	0	3.343673469	sndpmgr
591.330975056	2	3.355283446	sndpmgr
732.987755102	0	4.310204081	dpndpmgr
755.170975056	0	3.099863945	sndpmgr
771.028571428	1	4.391836734	dpndpmgr
793.193650793	0	2.983764172	sndpmgr
811.409705215	2	2.705124716	nrndp
814.532789115	0	3.796462585	mpgrsrns
836.556916099	0	2.530975056	nrndp
839.691609977	0	3.726802721	mpgrsrns
864.641451247	2	3.041814058	mpgrgm
898.542585034	0	2.554195011	nrndp
901.816598639	2	3.575873015	mpgrsrns
926.394920634	0	2.670294784	mpgrgm
957.718639455	0	5.990748299	sgrsrsrndm
976.236553287	0	5.596009070	sgrsrsrndm
1019.576598639	2	2.867664399	srndp
1038.442811791	0	6.095238095	sgrsrsrndm
1068.048253968	0	5.712108843	sgrsrsrndm
1128.431746031	0	2.844444444	srndp
