7.053061224	1	3.453061224	rggmpmp
12.391836734	0	3.224489795	rggmpmp
15.861224489	2	2.032653061	mrggrrss
17.910204081	0	2.718367346	rggmpmp
21.297959183	0	1.779591836	mrggrrss
26.669387755	0	1.893877551	mrggrrss
32.114285714	0	1.877551020	mrggrrss
43.012244897	0	1.869387755	mrggrrss
53.730612244	0	1.795918367	mrggrrss
82.416326530	0	3.559183673	pdnpmgpmgrss
93.232653061	1	3.297959183	pdnpmgpmgrss
103.746938775	0	3.534693877	pdnpmgpmgrssrgm
113.061224489	0	1.632653061	mrggrrss
123.861224489	0	1.551020408	mrggrrss
129.346938775	0	1.485714285	mrggrrss
173.706122448	1	5.461224489	srgmpdndpmrpgr
184.636734693	1	5.355102040	srgmpdndpmrpgr
202.130612244	1	1.510204081	ndpmgrgs
207.485714285	0	1.346938775	ndpmgrgs
215.640816326	0	1.477551020	mrggrrss
220.987755102	0	1.510204081	mrggrrss
