20.619319727	1	2.612244897	pmgmgrr
32.333786848	0	4.040272108	pdnsndndp
44.315283446	0	3.134693877	mgmgmgrr
77.461768707	0	3.099863945	pmgmgrr
91.579501133	0	3.599092970	mgmgmgrr
109.064126984	0	3.552653061	pdnsndp
145.089886621	0	2.844444444	pdnsndndp
295.248979591	1	2.677551020	srgmgrrs
299.102040816	0	2.261224489	srgmgrrs
337.322086167	1	2.240725623	pdnsnddp
340.567074829	0	2.554195011	mgmgmgrr
535.012244897	0	4.089795918	pmgmgrr
556.832653061	0	3.265306122	pmgmgrr
576.195918367	0	2.351020408	pdndpm
597.175510204	0	2.538775510	pdndpm
671.412244897	2	7.224489795	pdpdnsrs
682.220408163	0	6.628571428	pdpdnsrs
693.036734693	0	5.085714285	pdpdnsrs
703.689795918	0	5.036734693	pdpdnsrs
735.053061224	0	5.951020408	pdpdnsrs
745.183673469	0	3.297959183	sndndp
765.689795918	0	5.951020408	pdpdnsrs
776.065306122	0	3.371428571	sndndp
807.036734693	0	4.228571428	pmgrr
897.640816326	0	4.432653061	pmgrr
