6.350657596	2	2.908299319	nsnpmgpmgmgs
9.520181405	2	3.036009070	nspmpsnpmp
18.012879818	0	2.879274376	nsnpmgpmgmgs
21.037278911	0	2.664489795	nspmpsnpmp
27.103492063	0	2.380045351	nspmpsnpmp
32.711111111	0	2.258140589	nspmpsnpmp
43.804444444	0	2.722539682	nspmpsnpmp
55.228662131	0	2.240725623	nspmpsnpmp
66.351020408	0	2.275555555	nspmpsnpmp
77.653333333	0	3.070839002	nspmpsnpmp
121.051428571	0	2.490340136	nsgmpnsnp
132.411791383	0	2.420680272	nsgmpnsnp
248.581224489	2	2.548390022	nsgmpnsnp
260.133151927	0	2.304580498	nsgmpnsnp
314.496870748	0	2.426485260	nspmpsnpmp
658.877823129	0	2.246530612	nspmpsnpmp
