4.767346938	2	2.269387755	pnddpmgrr
23.265306122	0	2.057142857	pnddpmgrr
68.359183673	0	2.685714285	rpmgsrrr
80.914285714	2	2.351020408	rmpmgrr
102.946938775	0	2.465306122	rpmgsrrr
127.428571428	0	2.130612244	pnddpmgrr
140.302040816	2	1.502040816	rmpsndp
186.612244897	0	3.142857142	nsrsndp
223.224489795	0	2.424489795	nsrpmgrs
244.048979591	2	1.755102040	mpnsrsndp
248.832653061	0	1.763265306	mpnsrsndp
255.175510204	2	2.073469387	mpnsrrr
270.840816326	0	2.473469387	rpmgsrrr
293.722448979	2	3.428571428	rpmgsrrr
303.991836734	0	2.571428571	nsrpmgrs
334.440816326	0	1.951020408	pnddpmgrr
782.222222222	0	3.134693877	mpnsrrr
793.576780045	0	2.647074829	mpnsrrr
838.826666666	0	3.018594104	srgrnsrsndpm
850.239274376	0	3.215963718	srgrnsrsndpm
943.647346938	0	2.774784580	pmpnddpmgrr
952.796009070	0	3.854512471	nsrpmgsrr
969.839455782	0	2.606439909	srsndpp
981.286893424	0	2.722539682	srsndpp
992.682086167	0	2.948934240	srsndpp
1028.173786848	0	4.957460317	srsndppnsrr
1067.537414965	2	2.455510204	rpmgrr
1126.574149659	0	2.043356009	pnddpmgr
1134.283174603	2	3.024399092	pdpmgrr
1352.469478458	0	3.059229024	mpnsrrr
1428.572879818	1	3.668752834	mpdpmgr
1634.226213151	0	1.660226757	mpnsrr
1689.216870748	0	2.571609977	srsndpp
2240.734693877	0	2.457142857	srsndpp
2356.734693877	0	1.910204081	nsrpmggrs
