0.551473922	2	3.755827664	ndpmgrgmpmgrs
12.741950113	0	2.217505668	srndn
49.574603174	0	1.613786848	srndn
72.765532879	0	1.927256235	pdndpmgrr
128.310204081	0	2.914285714	dnsndpdgmp
283.420408163	0	1.714285714	srndn
288.163265306	0	2.522448979	rsndpdns
356.008163265	0	1.265306122	srndn
385.600000000	0	1.510204081	srndn
409.134693877	2	4.008163265	mpdnsdnsns
499.477551020	2	3.142857142	gmpdnddpmgr
921.053061224	0	5.004081632	dnsssndndp
931.608163265	0	5.469387755	dnssndndp
960.783673469	1	2.702040816	pdnsdnnddpm
971.926530612	0	2.604081632	pdnsdnnddpm
994.073469387	0	2.783673469	pdnsdnnddpm
1015.893877551	0	2.612244897	pdnsdnnddpm
1068.800000000	1	4.383673469	gmgrgsdnrsnd
1080.122448979	0	4.310204081	gmgrgsdnrsnd
1205.624489795	0	2.628571428	srsndns
1896.155102040	0	2.359183673	dnsrgs
1918.848979591	1	2.408163265	dnsrgs
