0.615328798	2	2.478730158	mpdpdpmggrsn
21.153378684	1	4.992290249	ppmgrssgg
26.408163265	1	5.273469387	ppmgrssgg
31.942857142	1	5.469387755	ppmgrssgg
43.036734693	1	2.914285714	sgrgpm
54.800000000	0	2.506122448	sgrgpm
66.130612244	0	2.302040816	sgrgpm
76.489795918	0	3.028571428	sgrgpm
87.616326530	0	3.053061224	sgrgpm
100.979591836	0	1.559183673	sgrs
112.171428571	0	1.436734693	sgrs
117.567346938	0	1.738775510	sgrs
128.342857142	0	1.575510204	sgrs
158.375510204	1	2.979591836	sgrgpm
222.253061224	0	2.848979591	sgrgpm
254.734512471	0	1.776326530	ssngrsn
259.982222222	2	1.631201814	ssngrsn
290.638367346	0	3.082448979	sgrgpm
644.376961451	0	1.869206349	sngrs
